Precio UF,N Habitaciones,Area m2,N Baños,Comuna,Provincia,Amueblado,Gastos Comunes,Área útil,Estacionamiento,m2 terreno,Enlace,Año de construcción,Agua,Aire Acondicionado,Alarma,Bodega,Chimenea,Placares,Cocina Equipada,Terraza,Portero,Centros comerciales,Cerca de Escuelas,Cocina Integrada,Electricidad,Internet,Patio,Aseos,Piscina,Quincho,Cerca de estación de tren,Calefacción,Jacuzzi,Jardín,Estado de conservación,Gas Natural,Área juegos infantiles,Gimnasio,Seguridad 24 horas,Vista panorámica,Balcón,Pieza de Servicio,Acceso a discapacitados,Cancha de Tenis,Nivel,Sólo familias,Sauna,Ascensor
4.080,3,83,2,Viña del Mar,Valparaíso,Sin amueblar,,,,1.200,https://www.icasas.cl/propiedad/ea26-956f-19b5523-ee405d4cb9f9-778d,1.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8.308,4",4,115,2,Viña del Mar,Valparaíso,Sin amueblar,,,,250,https://www.icasas.cl/propiedad/f27f-ba5c-19b0d5d-b09ff852669b-7816,1.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.144,3,72,2,Villa Alemana,Valparaíso,Sin amueblar,,,,109,https://www.icasas.cl/propiedad/2e5d-ac60-19a8206-b1eb90051f35-719a,2.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.900,4,75,1,Zapallar,Petorca,Sin amueblar,,,,285,https://www.icasas.cl/propiedad/f91a-af4d-19942b9-1fc0616647d3-71df,2.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.273,3,90,3,Viña del Mar,Valparaíso,Sin amueblar,,,,170,https://www.icasas.cl/propiedad/155d-b3ff-19874c6-f97b9a9de9-7aac,2.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.273,3,96,1,Villa Alemana,Valparaíso,Sin amueblar,,,,140,https://www.icasas.cl/propiedad/1c9-a5cc-197e9b7-8101cae280f5-772e,1.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.000,6,400,3,Viña del Mar,Valparaíso,Sin amueblar,,,,1.500,https://www.icasas.cl/propiedad/b40c-b629-197357a-f879af14bf9a-7a59,1.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.845,6,140,6,El Tabo,San Antonio,Sin amueblar,,,,1.874,https://www.icasas.cl/propiedad/96e1-acc4-197168c-57066fed50b-70fc,2.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.399,3,300,1,Cartagena,San Antonio,Sin amueblar,,,,149,https://www.icasas.cl/propiedad/a3c1-bb56-194b525-dac962a0852f-72eb,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.329,4,190,3,Limache,Marga Marga,Sin amueblar,,,,220,https://www.icasas.cl/propiedad/27b2-9ed9-193e93b-4a5531c12058-7541,2.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.000,14,418,6,Quilpué,Valparaíso,Sin amueblar,,,,850,https://www.icasas.cl/propiedad/2220-84f7-1938c31-d4748943dcdb-778b,1.980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.300,1,95,2,Puchuncaví,Valparaíso,Amueblado,,95,True,450,https://www.icasas.cl/propiedad/e015-acb7-19befb9-724ea7d7ea9e-7794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.450,5,160,4,Viña del Mar,Valparaíso,,,,True,500,https://www.icasas.cl/propiedad/38d3-83cc-19b37f7-4dabad22c77e-74d4,,True,,,True,,True,True,True,True,True,True,,True,,True,,,,,True,,True,,True,,,,,True,,,,,,,
"2.517,7",4,120,2,El Quisco,San Antonio,Sin amueblar,,,,200,https://www.icasas.cl/propiedad/6f72-bf12-19abfd6-cff6a4adbbd3-7f4e,2.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
"2.140,04",3,56,1,El Tabo,San Antonio,Sin amueblar,,,,165,https://www.icasas.cl/propiedad/4717-a7fa-193e3b9-e255afba02-7d7d,1.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
17.000,3,280,3,Viña del Mar,Valparaíso,Sin amueblar,,,,1.100,https://www.icasas.cl/propiedad/bda2-92f9-193c334-8da8bc65f337-77b4,2.003,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
"4.028,31",4,90,2,Limache,Marga Marga,Sin amueblar,,,,280,https://www.icasas.cl/propiedad/1a92-8ccd-19b311a-1d4f15c0663a-7def,2.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.830,4,103,4,Viña del Mar,Valparaíso,Sin amueblar,,,,312,https://www.icasas.cl/propiedad/1375-bafd-19b0ed1-d8d55e9ce5ad-74a7,2.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.140,04",2,60,1,Viña del Mar,Valparaíso,Sin amueblar,,,,82,https://www.icasas.cl/propiedad/e8b4-b4f1-1996c01-5447f74167ba-7501,1.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.826,9",2,168,2,Viña del Mar,Valparaíso,Sin amueblar,,,,283,https://www.icasas.cl/propiedad/352b-8d86-19529e2-5e17d97be3db-7656,1.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.826,9",2,168,2,Viña del Mar,Valparaíso,Sin amueblar,,,,283,https://www.icasas.cl/propiedad/26da-a8bd-193e932-15a223297f58-776b,1.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.900,4,72,2,Puchuncaví,Valparaíso,Amueblado,,72,True,1.050,https://www.icasas.cl/propiedad/9c0a-9b13-19a6857-bd482034d54c-7af6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.600,4,140,3,Viña del Mar,Valparaíso,,,,True,300,https://www.icasas.cl/propiedad/2f93-ae14-19bd77b-19b7677f8f63-7390,,True,,,,,True,True,True,,,True,,True,True,True,,,True,,,,True,,True,,,,True,True,,True,,,,,
16.500,5,220,5,Concón,Valparaíso,,,,,540,https://www.icasas.cl/propiedad/6c98-824e-197a05f-74cde23ea5a9-7100,,,,,True,True,,,,True,True,True,,,,,,True,True,,,,,,,,,,True,True,,,,,,,
12.000,5,160,4,Viña del Mar,Valparaíso,,,,True,300,https://www.icasas.cl/propiedad/5b52-81c2-1971982-687ee437d025-7c3a,,True,,,True,,,True,True,,,True,,,,,,,True,,,,True,,,,True,,,,True,,,,,,
15.800,4,450,4,Viña del Mar,Valparaíso,,,,True,230,https://www.icasas.cl/propiedad/e43a-a168-19573e4-5bd63fa5bf63-75de,,,,,True,,,True,True,,,,,,,True,,,,,True,,,,,,,,True,True,True,,,,,,
"8.811,93",22,1.000,2,Calle Larga,Los Andes,Sin amueblar,,1.000,,6.000,https://www.icasas.cl/propiedad/23fc-83c9-19befba-2ddb5269c397-7711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.615,14,600,15,Quillota,Quillota,Amueblado,,600,True,322,https://www.icasas.cl/propiedad/4903-ae78-b0102d63-594d98d2c733-3d20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5.010,21",4,170,2,Valparaíso,Valparaíso,Sin amueblar,,,,10.000,https://www.icasas.cl/propiedad/e5ea-980e-19b8385-907cd35bd5a9-7c5f,2.000,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
8.300,3,150,3,Viña del Mar,Valparaíso,Sin amueblar,,,,680,https://www.icasas.cl/propiedad/a510-ad61-19b5523-9dda37a90f07-7dc5,1.965,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
6.490,3,99,2,Villa Alemana,Valparaíso,Sin amueblar,,,,365,https://www.icasas.cl/propiedad/4430-9393-19a8206-2419aaea36b5-762a,2.000,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
"6.520,83",3,99,2,Villa Alemana,Valparaíso,Sin amueblar,,,,365,https://www.icasas.cl/propiedad/1e21-8d26-19a8206-f8d19d462e80-7862,2.000,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
"7.553,09",4,85,2,Zapallar,Petorca,Sin amueblar,,85,True,150,https://www.icasas.cl/propiedad/411e-9cab-19befba-9a5f4c0e8e0c-78ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.273,3,90,2,Calera,Quillota,Sin amueblar,,90,True,311,https://www.icasas.cl/propiedad/9ec6-a070-19befb9-55df98690e75-784a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.300,3,92,3,Valparaíso,Valparaíso,Sin amueblar,,92,True,120,https://www.icasas.cl/propiedad/6c55-80da-19aca30-9007eeb4001d-7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.329,63",5,383,3,Viña del Mar,Valparaíso,Sin amueblar,,383,True,525,https://www.icasas.cl/propiedad/753-8117-19a4e97-87b09087bf36-7b73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.700,4,160,3,Viña del Mar,Valparaíso,,,,True,450,https://www.icasas.cl/propiedad/da3a-9c77-198abcd-ee0fae2c644e-7104,,True,,True,True,,,,True,,,True,,,,True,,True,,,,,True,,,,,,,,True,,,,,,
"6.042,47",,1.500,,Quilpué,Valparaíso,,,,,,https://www.icasas.cl/propiedad/25d0-b68d-1912583-c6819b2f22b8-72c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.200,5,240,2,Viña del Mar,Valparaíso,Sin amueblar,,,,280,https://www.icasas.cl/propiedad/142-8d8f-193e93b-aa884f0cce6-794d,1.950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
"1.258,85",3,119,1,Cartagena,San Antonio,Sin amueblar,,,,36,https://www.icasas.cl/propiedad/207c-91c7-19bd954-da6b27dbdb0c-7b5e,1.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.650,66",4,80,3,Quilpué,Valparaíso,Sin amueblar,,,,90,https://www.icasas.cl/propiedad/5649-812c-19b9d3e-5a03c59bd718-7cc4,2.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.700,4,109,3,Viña del Mar,Valparaíso,Sin amueblar,,,,367,https://www.icasas.cl/propiedad/772a-bab3-19b94b1-7b46c3e8bd9f-771d,2.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.149,4,110,1,Quilpué,Valparaíso,Sin amueblar,,,,125,https://www.icasas.cl/propiedad/78d8-bf87-19b5f72-5db29751990a-78b3,1.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4.028,31",3,86,1,Quilpué,Valparaíso,Sin amueblar,,,,373,https://www.icasas.cl/propiedad/bb73-9991-193e932-b2170eb9749b-75f1,1.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.819,01",4,160,2,Valparaíso,Valparaíso,Sin amueblar,,,,215,https://www.icasas.cl/propiedad/1d6a-ae62-1937cc4-6408678a156-7d0f,1.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.200,3,104,3,Villa Alemana,Valparaíso,Sin amueblar,,,,137,https://www.icasas.cl/propiedad/1d19-bae9-19bdb0c-9eed08d6f2a6-70d0,2.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.500,6,250,3,Viña del Mar,Valparaíso,Sin amueblar,,,,390,https://www.icasas.cl/propiedad/6bbf-bf0c-19b94b2-af153a280489-7735,1.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.273,4,147,2,Valparaíso,Valparaíso,Sin amueblar,,,,364,https://www.icasas.cl/propiedad/7985-ac1e-19aca19-788f3c21b91b-7848,1.930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.000,6,224,3,Viña del Mar,Valparaíso,Sin amueblar,,224,True,420,https://www.icasas.cl/propiedad/383c-a27f-beb9a4b5-d24dcf4ebb5c-3b60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.000,10,624,5,Valparaíso,Valparaíso,Sin amueblar,,624,,478,https://www.icasas.cl/propiedad/89d5-a8fc-75bb3e56-34c60fd912ea-3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.500,4,220,5,Concón,Valparaíso,,,,,387,https://www.icasas.cl/propiedad/ee42-8e85-ce5e7f5d-169972ef6d49-4832,2.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.000,5,140,3,Viña del Mar,Valparaíso,,,,True,300,https://www.icasas.cl/propiedad/afeb-b6d3-ccd856aa-5ba44a093c0-4509,,True,,True,,,True,True,True,True,,True,,True,,True,,,,,,,True,,True,,,True,,,,,,,,,
"8.056,63",4,180,2,Algarrobo,San Antonio,,,,True,400,https://www.icasas.cl/propiedad/7a59-8e5d-19aea3d-1df8e68cc46e-781e,,True,,True,True,,,True,True,,,True,,True,True,True,,True,,,,,True,,,,,,True,True,,,,,,,
7.400,3,90,2,Viña del Mar,Valparaíso,,: true,,,95,https://www.icasas.cl/propiedad/d2b6-a425-197a074-150bcb8c7c27-74cf,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,True,,True,,,,True,,,,
9.500,4,140,3,Viña del Mar,Valparaíso,,,,,400,https://www.icasas.cl/propiedad/56b7-921a-197a05c-b457ecf6e2e5-73e0,,,,,True,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
"6.294,24",4,5.000,2,Algarrobo,San Antonio,Sin amueblar,,,True,,https://www.icasas.cl/propiedad/2a66-8aef-19404fc-211e00a73567-7d2b,,,,,True,,,True,,,,,True,,,True,,,,,,,True,,,,,True,,,,,,,,,
34.000,6,423,5,Concón,Valparaíso,,,,True,790,https://www.icasas.cl/propiedad/99c3-bd78-190326a-ec3d0b5b9651-77ca,,,,,,True,,,True,True,,,,,,,1,True,True,,True,,True,,,,,,,,,,,,,,
12.000,4,175,4,Concón,Valparaíso,,: true,,,349,https://www.icasas.cl/propiedad/629a-9970-e786c49e-97fa2eede8ef-4164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.900,5,503,4,Concón,Valparaíso,,,,True,180,https://www.icasas.cl/propiedad/cc8e-bf1b-1939f35-ed358e0d87e1-7e5e,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,
2.850,4,63,3,Villa Alemana,Valparaíso,Sin amueblar,,63,True,219,https://www.icasas.cl/propiedad/6c5e-b5a7-198d181-4b07f7512d2e-74a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.900,6,262,4,Concón,Valparaíso,,,,,623,https://www.icasas.cl/propiedad/dc6e-a06c-1945747-df546b21f24f-7526,,,,,,,,,True,,,,,,,,,True,,,True,,True,,,,,,,,,,,,,,
"3.751,37",3,75,2,Algarrobo,San Antonio,,,,,248,https://www.icasas.cl/propiedad/a16e-bdb4-1991078-567d7a0760ea-75e5,2.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.546,01",10,237,5,Algarrobo,San Antonio,,,,,803,https://www.icasas.cl/propiedad/9c13-a8bf-1991078-aaedcf0ef09b-7b49,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.021,23",8,150,4,Algarrobo,San Antonio,,,,,470,https://www.icasas.cl/propiedad/4390-a13e-1991077-5d4417d8c581-728e,2.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.580,4,270,4,Algarrobo,San Antonio,,,,,5.000,https://www.icasas.cl/propiedad/f8cf-92c7-1991076-597c30ecc134-7a4e,2.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4.985,04",5,158,3,Algarrobo,San Antonio,,,,,219,https://www.icasas.cl/propiedad/6550-8686-1991076-7479931d0b96-7895,1.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.500,6,207,5,Concón,Valparaíso,,,,,367,https://www.icasas.cl/propiedad/eab0-8596-19784f6-f25dea2f5cf3-7ef5,,,,,,,,,True,,,,,,,,1,,,,True,,True,,,,,,,,,,,,,,
15.800,5,213,3,Viña del Mar,Valparaíso,,,,,450,https://www.icasas.cl/propiedad/27cb-b709-192f91d-442d0d9658b4-7dcf,,,,,,,,,True,,,,,,,,1,,,,,,True,,,,,,,,,,,,,,
"12.084,94",3,120,2,Viña del Mar,Valparaíso,,,,,900,https://www.icasas.cl/propiedad/886f-a848-e57b083a-fcb013a7be3c-47e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.000,4,329,4,Viña del Mar,Valparaíso,,,,,470,https://www.icasas.cl/propiedad/df36-942f-ab2c110d-607d8d9b2341-49c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0,45",4,331,3,Viña del Mar,Valparaíso,,,,,595,https://www.icasas.cl/propiedad/a12a-bcd8-2bf52963-90b05d987e19-4c1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.100,2,43,1,Puchuncaví,Valparaíso,,,,True,600,https://www.icasas.cl/propiedad/acb0-a95c-196d230-4a74fff69c63-7d86,,True,,,,,,,,True,True,True,,True,,True,,,,,,,,,True,,,,,,,,,,,,
1.690,3,70,1,El Tabo,San Antonio,Sin amueblar,,70,True,243,https://www.icasas.cl/propiedad/8166-afe6-19abfe2-edb6a0749502-7a60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.900,4,,6,Concón,Valparaíso,,,300,True,5.000,https://www.icasas.cl/propiedad/17d1-bc70-1956c91-ee6d7938a165-7160,,,,,,,,,,,,,True,,,,,True,,,,True,True,,,,,,True,,True,,,,,True,
23.500,5,450,5,Concón,Valparaíso,,,,,1.000,https://www.icasas.cl/propiedad/b9c4-be81-1974c4d-1364ab216493-739a,,,,,,True,,,True,,,,,,,,1,True,True,,True,True,True,,,,,,,,,,,,,,
14.660,5,425,4,Viña del Mar,Valparaíso,Sin amueblar,,,,,https://www.icasas.cl/propiedad/adae-a856-19b9d3c-7b998eb5e12a-7899,1.993,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,,,,True,True
6.700,3,150,2,El Tabo,San Antonio,Sin amueblar,,,,300,https://www.icasas.cl/propiedad/d8d0-8a64-19b0d4f-43150ea9cfb3-7986,2.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.600,4,249,3,Viña del Mar,Valparaíso,,,,,249,https://www.icasas.cl/propiedad/d5d4-8116-1934b80-641e0827a883-74a4,,,,,,True,,,True,,,,,,,,1,,True,,,,True,,,,,,,,,True,,,,,
19.500,4,1.600,3,Puchuncaví,Valparaíso,,,,,1.600,https://www.icasas.cl/propiedad/5c19-940a-1934659-d28291cf1d15-7899,,,,,,True,,,,True,,,,,,,,True,,,True,,True,,,,,,,,,,,,,,
10.500,3,315,2,Viña del Mar,Valparaíso,,,,,500,https://www.icasas.cl/propiedad/706c-9c4d-19018aa-99e9c4711b25-70a5,,,,,,,,,True,,,,,,,,,True,True,,True,,True,,,,,,,,,,,,,,
17.500,3,164,3,Concón,Valparaíso,,,,,522,https://www.icasas.cl/propiedad/f344-8b65-18ef86d-e48d0086a9ef-74cd,,,,,,,,,True,,,,,,,,,True,True,,True,,True,,,,,,,,,,,,,,
12.500,5,205,3,Concón,Valparaíso,,,,True,646,https://www.icasas.cl/propiedad/b8b7-a5ce-198aa7e-33086c1fd5ae-7dbe,,,,,,,,,True,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,
12.000,4,145,4,Viña del Mar,Valparaíso,Sin amueblar,,,,,https://www.icasas.cl/propiedad/3dd6-acc0-19be1ef-6db39271c2da-715f,1.989,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
11.500,4,300,4,Viña del Mar,Valparaíso,,,,,300,https://www.icasas.cl/propiedad/65a4-b8d0-196175e-ff98218b5892-7965,,,,,,,,,True,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,
6.250,6,150,4,Quilpué,Valparaíso,,,,,310,https://www.icasas.cl/propiedad/865-abce-1902822-d185451b7db3-71fa,,,,,,True,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
5.800,3,95,,Quilpué,Valparaíso,Sin amueblar,,,,200,https://www.icasas.cl/propiedad/aab7-826a-1999a40-4d97803976f6-72e8,2.001,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
16.800,5,600,4,Viña del Mar,Valparaíso,,,,True,350,https://www.icasas.cl/propiedad/926c-92f8-1957ddf-48452053be4d-719f,,,,,True,,,True,True,True,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,
41.995,,,,Valparaíso,Valparaíso,Sin amueblar,,,,20.998,https://www.icasas.cl/propiedad/3a59-8518-19a4e90-c0f97df84212-7fa5,1.990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.521,,,,Hijuelas,Quillota,Sin amueblar,,,,440.000,https://www.icasas.cl/propiedad/2168-a884-1991ea8-18d8e89b1e71-71f4,2.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.100,5,200,5,Viña del Mar,Valparaíso,,,,,310,https://www.icasas.cl/propiedad/5dec-c061-9987e73f-1e8343ba04cd-4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.900,7,400,5,Viña del Mar,Valparaíso,,,,True,900,https://www.icasas.cl/propiedad/911b-8dc4-1956f3c-73f9f423c34e-7a1c,,,,,True,True,,,True,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,
"2.769,47",3,82,2,Algarrobo,San Antonio,,,,,5.400,https://www.icasas.cl/propiedad/8298-b9e5-19b3a81-b863885cdc3b-75b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.294,24",4,100,2,Algarrobo,San Antonio,,,,,5.600,https://www.icasas.cl/propiedad/9209-bf17-19ad146-d1fd20f6247d-7b7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.348,54",3,54,2,El Quisco,San Antonio,,,,,450,https://www.icasas.cl/propiedad/3d80-b432-199e0c7-f0f7fa4a10d0-7cdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.500,5,140,3,Algarrobo,San Antonio,,,,,2.000,https://www.icasas.cl/propiedad/49f3-ac10-1991079-7a02054e10e7-7366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.350,6,130,2,El Quisco,San Antonio,,,,,409,https://www.icasas.cl/propiedad/40ee-b13b-1991078-1da0a554874a-7662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.100,4,199,3,San Antonio,San Antonio,,,,,11.100,https://www.icasas.cl/propiedad/a69b-9f6c-1991077-8ff065a03cd2-73d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.197,47",7,,4,El Tabo,San Antonio,,,,,1,https://www.icasas.cl/propiedad/d7aa-a8ba-1991076-e8e55e6c896c-7cbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.553,09",5,238,4,El Tabo,San Antonio,,,,,700,https://www.icasas.cl/propiedad/172b-bb7a-1991076-d364863584a6-7b4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.880,12,400,7,Algarrobo,San Antonio,,,,,5.000,https://www.icasas.cl/propiedad/d1ff-b1df-1991075-bcbc3a6fdf57-7889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.776,54",4,,2,El Quisco,San Antonio,,,,,450,https://www.icasas.cl/propiedad/dcef-a997-199106d-1816cc5b9752-77f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.070,78",9,181,5,Algarrobo,San Antonio,,,,,547,https://www.icasas.cl/propiedad/85ff-8664-198081c-1726ef423b4f-79c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.000,3,151,3,Zapallar,Petorca,,,,,185,https://www.icasas.cl/propiedad/8c81-a7b0-18f364c-a5e8ae3d992f-74f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.700,3,79,,Villa Alemana,Valparaíso,Sin amueblar,: true,79,,128,https://www.icasas.cl/propiedad/d7b4-a527-199ed2b-21798692314-713e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.500,5,330,4,Zapallar,Petorca,,,,,330,https://www.icasas.cl/propiedad/dd68-9918-196db04-8dd96665c38b-7959,,,,,,,,,True,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,
3.273,4,,3,Villa Alemana,Valparaíso,Sin amueblar,: true,,,,https://www.icasas.cl/propiedad/db09-898f-198c734-8b24b0931931-7bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.819,01",,,,Quillota,Quillota,Sin amueblar,,,,85.500,https://www.icasas.cl/propiedad/b5ef-ae09-1996c02-1d10fc9d62c4-720a,2.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.819,01",,,,Quillota,Quillota,Sin amueblar,,,,85.500,https://www.icasas.cl/propiedad/56c9-ba40-1996c02-35c2fa6b2fbb-77f4,2.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.230,4,41,2,Viña del Mar,Valparaíso,Sin amueblar,,41,True,300,https://www.icasas.cl/propiedad/e68e-8f45-6e475fb4-d5f8b2ee1ca7-3c66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.990,3,130,3,Viña del Mar,Valparaíso,,,,,330,https://www.icasas.cl/propiedad/b152-b164-7ef64548-ca6e56d3ffc-5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.826,09",5,197,2,Viña del Mar,Valparaíso,Sin amueblar,,,,200,https://www.icasas.cl/propiedad/6e86-a8d3-19b5a4d-e402c59b8b3b-7edc,1.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
"4.028,31",3,,1,Algarrobo,San Antonio,,,,,701,https://www.icasas.cl/propiedad/65cc-aac4-19ac446-918f66810004-7a5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.000,4,138,4,Quintero,Valparaíso,,,,,928,https://www.icasas.cl/propiedad/a5e2-8742-199c5c0-2923c6aa8ef4-76bc,,,,,,,,,True,True,,,,,,,1,,,,,,True,,,,,,,,,,,,,,
"4.418,56",3,115,2,Valparaíso,Valparaíso,Sin amueblar,: true,,True,180,https://www.icasas.cl/propiedad/464a-91a9-19bdd63-5cfbf85d9dc9-7543,2.023,True,,,,,True,True,,True,True,True,True,True,True,True,1,,,,,,True,,True,True,,True,,,,,,,,,
"3.902,43",3,83,2,Valparaíso,Valparaíso,Sin amueblar,: true,,True,172,https://www.icasas.cl/propiedad/33a0-bd55-19aea8e-48f5bea89995-7473,2.012,True,,,True,,True,,,,True,True,True,True,True,True,,,,,,,True,,True,,,,,,,,,,,,
13.500,4,243,3,Valparaíso,Valparaíso,Sin amueblar,: true,,True,586,https://www.icasas.cl/propiedad/fae0-91d6-19acc18-90405724440f-74b1,2.018,True,,,True,,,,,True,True,True,True,True,True,True,,,,,,,True,,True,,,,,True,,,,,,,
